Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
slalix,FR,5583,143,51.15.105.214,ams.slalix.pw,8443,8080,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-05-26,AS12876- FR,12876,14100,[2001:bc8:4700:2500::90f]:8443
slarty,NL,121,3662,188.166.33.15,188.166.33.15,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2017-03-11,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,20,None
slashcrypto,N/A,20996,2006,85.235.66.146,research.slashcrypto.org,993,587,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-11-13,NETCUP-AS netcup GmbH- DE,197540,37300,None
sleven7,GB,1166,340,151.236.221.44,li585-44.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.14 on Linux,0,0,2014-10-16,LINODE-AP Linode- LLC- US,63949,2700,None
SLOG,RO,1570,410,5.154.174.241,5.154.174.241,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-22,JMJ- RO,203020,4960,None
SlowBison,US,144,281,198.71.81.66,cloud1.ajudecom10.com.br,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-10-30,ENZUINC-US - Enzu Inc- US,18978,257,[2605:f700:c0:1::de9:142a]:9001
SlurmExit,MD,1442,90,178.17.171.39,trade-bizz.info,443,None,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-11-24,TRABIA- MD,43289,3490,[2a00:1dc0:caff:9e::8e67]:443
smalltalk2,DE,0,467,82.165.68.165,82.165.68.165,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2017-10-11,ONEANDONE-AS Brauerstrasse 48- DE,8560,18,None
smaug,DE,143,498,130.180.51.242,b2b-130-180-51-242.unitymedia.biz,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-01-08,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,360,None
Smeerboel,NL,16026,2310,192.87.28.82,anonymous6.sec.nl,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on FreeBSD,0,0,2014-07-06,SMEERBOEL-AS SMEERBOEL BV- NL,1102,43000,[2001:678:230:3028:192:87:28:82]:9001
smitty,US,3,217,65.181.123.254,tor-proxy-readme.dragonsweb.org,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,FORTRESSITX - FortressITX- US,25653,15,None
SmokeAspectRangers,IS,0,26,82.221.128.191,82.221.128.191,443,80,0,1,0,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-02-27,THORDC-AS- IS,50613,8070,None
SNAFU,FR,1102,560,87.98.185.5,87.98.185.5,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2013-03-03,OVH- FR,16276,2120,None
snap277,CA,275,69,24.200.133.185,modemcable185.133-200-24.mc.videotron.ca,44801,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-09,VIDEOTRON - Videotron Telecom Ltee- CA,5769,1100,None
snap277,ES,0,5,217.125.144.83,83.red-217-125-144.staticip.rima-tde.net,43723,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-19,TELEFONICA_DE_ESPANA- ES,3352,None,None
snap277,CA,5,5,192.0.224.58,192-0-224-58.cpe.teksavvy.com,38391,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-27,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,872,None
snap277,US,190,75,96.41.47.201,96-41-47-201.dhcp.mtpk.ca.charter.com,36527,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-31,CHARTER-20115 - Charter Communications- US,20115,900,None
snap277,NL,2293,619,145.108.189.62,rad-HP.clients.vu.nl,43815,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-02-08,SURFNET-NL SURFnet- The Netherlands- NL,1103,6050,None
snap277,MA,0,9,105.156.239.162,105.156.239.162,42315,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-05,MT-MPLS- MA,36903,1,None
snap277,FR,0,14,88.173.118.182,svi34-2-88-173-118-182.fbx.proxad.net,38591,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-07,PROXAD- FR,12322,11,None
snap277,TW,0,19,36.234.68.86,36-234-68-86.dynamic-ip.hinet.net,35277,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-15,HINET Data Communication Business Group- TW,3462,None,None
snap277,IT,0,17,5.94.50.251,net-5-94-50-251.cust.vodafonedsl.it,35797,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-09-12,VODAFONE-IT-ASN- IT,30722,79,None
snap277,FR,0,6,79.80.212.154,154.212.80.79.rev.sfr.net,34129,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-10-18,LDCOMNET- FR,15557,9,None
snap277,LT,784,18,78.61.204.100,78-61-204-100.static.zebra.lt,43677,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-08-15,TELIA-LIETUVA- LT,8764,2170,None
snap277,ES,1542,616,84.124.50.151,84.124.50.151.static.user.ono.com,34635,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-13,ONO-AS Cableuropa - ONO- ES,6739,4690,None
snap277,FR,0,7,78.243.77.23,mio33-1-78-243-77-23.fbx.proxad.net,45035,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-05,PROXAD- FR,12322,18,None
snap277,US,1249,48,98.113.127.124,pool-98-113-127-124.nycmny.fios.verizon.net,37631,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-04-29,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,5680,None
snap277,FR,0,426,109.28.116.250,250.116.28.109.rev.sfr.net,39665,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-10-30,LDCOMNET- FR,15557,13,None
snap277,MX,71,11,189.245.199.65,dsl-189-245-199-65-dyn.prod-infinitum.com.mx,42085,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-10,Uninet S.A. de C.V.- MX,8151,536,None
snap277,US,195,13,69.207.7.32,cpe-69-207-7-32.buffalo.res.rr.com,46129,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-10-14,TWC-11351-NORTHEAST - Charter Communications Inc- US,11351,1340,None
snap277,US,275,134,24.54.135.106,h24-54-135-106.ftclco.broadband.dynamic.tds.net,34105,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-08,TDS-AS - TDS TELECOM- US,4181,1140,None
snap277,CR,0,7,201.191.9.238,201.191.9.238,35813,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-14,Instituto Costarricense de Electricidad y Telecom.- CR,11830,14,None
snap277,MX,5,3,189.190.20.8,dsl-189-190-20-8-dyn.prod-infinitum.com.mx,39481,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-12,Uninet S.A. de C.V.- MX,8151,636,None
snap277,US,1,19,73.184.38.93,c-73-184-38-93.hsd1.ga.comcast.net,44069,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-02-22,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,640,None
snap277,AR,0,8,200.82.55.16,host16.200-82-55.telecom.net.ar,35297,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-26,Telecom Argentina S.A.- AR,7303,34,None
snap277,US,60,10,174.58.202.65,c-174-58-202-65.hsd1.fl.comcast.net,43837,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-11-13,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,250,None
snap277,US,0,64,198.14.235.48,198.14.235.48,44541,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-09-19,WINDSTREAM - Windstream Communications LLC- US,7029,7,None
snap277,CO,0,13,186.29.246.75,dynamic-186-29-246-75.dynamic.etb.net.co,35335,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-23,ETB - Colombia- CO,19429,5,None
snap277,MX,0,7,189.169.201.188,dsl-189-169-201-188-dyn.prod-infinitum.com.mx,33221,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-13,Uninet S.A. de C.V.- MX,8151,20,None
snap277,JM,51,56,72.252.31.127,72.252.31.127,38771,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-08-08,FLOW-NET - FLOW- JM,30689,230,None
snap277,US,48,10,71.63.154.38,c-71-63-154-38.hsd1.or.comcast.net,46631,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-07-27,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,598,None
snap277,BR,0,17,186.211.23.167,186-211-23-167.customer.nbtos.com.br,41097,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-10-30,Net Barretos Tecnologia LTDA - ME- BR,262983,70,None
snap277,US,500,4,108.46.207.102,pool-108-46-207-102.nycmny.fios.verizon.net,40631,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-11-11,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,4350,None
snap277,PT,708,118,176.78.61.27,dsl-61-27.bl26.telepac.pt,34025,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-10-18,MEO-RESIDENCIAL- PT,3243,2130,None
snap277,BR,0,30,187.22.24.231,bb1618e7.virtua.com.br,39439,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-10-12,CLARO S.A.- BR,28573,20,None
snap277,US,14,2,68.2.248.7,ip68-2-248-7.ph.ph.cox.net,36373,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-06-04,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.- US,22773,181,None
snap277,RO,0,8,188.24.77.137,188-24-77-137.rdsnet.ro,46541,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-28,RCS-RDS 73-75 Dr. Staicovici- RO,8708,4210,None
snap277,CA,2,3,23.16.85.17,d23-16-85-17.bchsia.telus.net,46877,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-20,ASN852 - TELUS Communications Inc.- CA,852,433,None
snap277,IE,10,16,95.44.180.215,95-44-180-215-dynamic.agg1.dbt.blp-srl.eircom.net,36559,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-12-10,EIRCOM Internet House- IE,5466,395,None
snap277,DE,286,87,88.74.224.221,dslb-088-074-224-221.088.074.pools.vodafone-ip.de,41169,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-14,VODANET International IP-Backbone of Vodafone- DE,3209,1020,None
snap277,MY,52,548,115.135.119.231,115.135.119.231,42611,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-14,TMNET-AS-AP TM Net- Internet Service Provider- MY,4788,185,None
snap277,US,1,31,76.23.61.185,c-76-23-61-185.hsd1.ut.comcast.net,35795,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-22,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,100,None
snap277,CO,4,35,186.31.97.46,dynamic-186-31-97-46.dynamic.etb.net.co,35435,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-05-05,ETB - Colombia- CO,19429,210,None
snap277,GB,0,40,86.186.103.195,host86-186-103-195.range86-186.btcentralplus.com,35717,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-02-09,BT-UK-AS BTnet UK Regional network- GB,2856,18,None
snap277,US,63,130,24.20.165.214,c-24-20-165-214.hsd1.or.comcast.net,36691,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-07-26,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,334,None
snap277,GB,25,33,90.255.233.77,static-90-255-233-77.vodafonexdsl.co.uk,34967,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-06,- GB,5378,2270,None
snap277,CA,347,4,24.226.203.179,203-179.ri.cgocable.ca,43409,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-01-06,RAPIDUS - Cogeco Communications Holdings- Inc.- CA,11290,920,None
snap277,CA,307,154,45.45.70.179,modemcable179.70-45-45.mc.videotron.ca,35311,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-06-27,VIDEOTRON - Videotron Telecom Ltee- CA,5769,1700,None
snap277,RU,116,186,81.9.22.92,81.9.22.92,34889,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-05-28,NOVLINE-AS- RU,20525,564,None
snap277,DE,0,8,77.78.176.109,4d4eb06d.ip-pool.rftonline.net,43037,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-12-13,RFT-BRANDENBURG- DE,35205,24,None
snap277,FR,867,111,90.63.43.169,aorleans-656-1-192-169.w90-63.abo.wanadoo.fr,42303,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-01-19,France Telecom - Orange- FR,3215,3160,None
snap277,FR,0,12,90.50.56.133,lfbn-bor-1-209-133.w90-50.abo.wanadoo.fr,43875,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-08-16,France Telecom - Orange- FR,3215,9,None
snap277,US,3,326,73.62.10.93,c-73-62-10-93.hsd1.fl.comcast.net,34433,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-11-22,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,72,None
snap277,UA,3,3,31.202.125.149,31-202-125-149-kh.maxnet.ua,44143,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-24,CITYNET-AS Maxnet LLC- UA,34700,132,None
snap277,US,0,3,74.88.87.21,ool-4a585715.dyn.optonline.net,45459,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-05,CABLE-NET-1 - Cablevision Systems Corp.- US,6128,3450,None
snap277,US,388,28,73.239.234.190,c-73-239-234-190.hsd1.wa.comcast.net,45081,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-23,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,2080,None
snap277,FR,1,6,83.193.188.74,lfbn-bay-1-100-74.w83-193.abo.wanadoo.fr,43391,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-09-09,France Telecom - Orange- FR,3215,209,None
snap277,FR,32,43,82.227.117.54,par69-4-82-227-117-54.fbx.proxad.net,43239,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-16,PROXAD- FR,12322,116,None
snap277,GB,143,63,80.43.240.35,host-80-43-240-35.as13285.net,38117,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-07,TISCALI-UK TalkTalk Communications Limited- GB,9105,1030,None
snap277,US,132,6,173.174.27.46,cpe-173-174-27-46.stx.res.rr.com,44577,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-04,TWC-11427-TEXAS - Charter Communications Inc- US,11427,920,None
snap277,GR,0,8,79.131.137.179,athedsl-405941.home.otenet.gr,44961,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-11-22,OTENET-GR Athens - Greece- GR,6799,17,None
snap277,FR,0,225,82.230.161.89,mic92-8-82-230-161-89.fbx.proxad.net,38921,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-02-12,PROXAD- FR,12322,4,None
snap277,NZ,8,77,122.61.178.111,122-61-178-111-fibre.sparkbb.co.nz,35787,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-05-13,SPARKNZ Spark New Zealand Trading Ltd.- NZ,4771,119,None
snap277,GB,65,13,109.152.83.201,host109-152-83-201.range109-152.btcentralplus.com,44723,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-12,BT-UK-AS BTnet UK Regional network- GB,2856,2870,None
snap277,BR,0,2,179.254.41.16,179.254.41.16,42451,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-09-24,Brasil Telecom S/A - Filial Distrito Federal- BR,8167,2,None
snap277,GB,454,5,188.222.94.220,bcde5edc.skybroadband.com,34877,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-14,BSKYB-BROADBAND-AS- GB,5607,2740,None
snap277,US,39,2,24.130.126.220,c-24-130-126-220.hsd1.ca.comcast.net,39873,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-30,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,655,None
snap277,BR,0,7,189.82.145.115,189-82-145-115.user.veloxzone.com.br,41417,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-25,Telemar Norte Leste S.A.- BR,7738,10,None
snap277,MX,0,8,201.111.123.74,dup-201-111-123-74.prod-dial.com.mx,36257,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-13,Uninet S.A. de C.V.- MX,8151,811,None
snap277,FR,0,6,78.192.4.56,ber34-1-78-192-4-56.fbxo.proxad.net,46349,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-05-07,PROXAD- FR,12322,420,None
snap277,US,59,80,73.98.110.160,c-73-98-110-160.hsd1.nm.comcast.net,40127,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-11,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,697,None
snap277,US,7,46,173.30.68.42,173-30-68-42.client.mchsi.com,38403,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-12-25,MEDIACOM-ENTERPRISE-BUSINESS - Mediacom Communications Corp- US,30036,474,None
snap277,US,0,15,98.234.240.175,c-98-234-240-175.hsd1.ca.comcast.net,36699,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-31,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,92,None
snap277,GB,0,17,90.195.168.160,5ac3a8a0.bb.sky.com,33657,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-22,BSKYB-BROADBAND-AS- GB,5607,6,None
snap277,UY,0,5,186.49.46.33,r186-49-46-33.dialup.adsl.anteldata.net.uy,37981,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-05-07,Administracion Nacional de Telecomunicaciones- UY,6057,20,None
snap277,BO,0,2,181.177.158.222,host-181-177-158-222.supernet.com.bo,34099,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-05-12,Comteco Ltda- BO,27839,7,None
snap277,CA,329,95,70.53.253.36,vlgdpq0609w-lp130-05-70-53-253-36.dsl.bell.ca,46531,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-08,BACOM - Bell Canada- CA,577,1250,None
snap277,HN,0,3,161.0.214.200,ns1432.ztomy.com,42591,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-18,Newcom Limited- GT,20299,140,None
snap277,US,15,56,75.88.106.139,h139.106.88.75.dynamic.ip.windstream.net,37793,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-09-16,WINDSTREAM - Windstream Communications LLC- US,7029,181,None
snap277,AR,0,17,181.171.96.167,167-96-171-181.fibertel.com.ar,46505,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-12-21,CABLEVISION S.A.- AR,10318,54,None
snap277,US,212,56,76.80.54.221,rrcs-76-80-54-221.west.biz.rr.com,37923,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-25,TWC-20001-PACWEST - Charter Communications Inc- US,20001,1160,None
snap277,DE,0,26,87.122.104.254,i577A68FE.versanet.de,46879,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-08-20,None,None,6,None
snap277,BG,0,5,78.90.100.47,78.90.100.47,43065,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-19,MEGALAN- BG,35141,429,None
snap277,US,1365,146,24.228.48.223,ool-18e430df.dyn.optonline.net,41041,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-08-24,CABLE-NET-1 - Cablevision Systems Corp.- US,6128,5300,None
snap277,US,336,12,47.232.100.111,047-232-100-111.res.spectrum.com,33901,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-03,CHARTER-20115 - Charter Communications- US,20115,940,None
snap277,US,0,6,68.3.128.22,ip68-3-128-22.ph.ph.cox.net,39127,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-03,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.- US,22773,39,None
snap277,BZ,622,157,170.254.16.56,170.254.16.56,34332,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-05-28,Central TV and Internet Limited- BZ,263824,3020,None
snap277,RU,288,42,2.95.13.155,2.95.13.155,41469,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-10-14,SOVAM-AS- RU,3216,1210,None
snap277,AU,0,314,58.111.251.38,n58-111-251-38.hum2.act.optusnet.com.au,44911,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-05-06,MPX-AS Microplex PTY LTD- AU,4804,15,None
snap277,ES,1462,105,89.130.251.79,89.130.251.79,44913,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-12-08,UNI2-AS- ES,12479,4370,None
snap277,US,3,121,72.198.196.225,ip72-198-196-225.om.om.cox.net,38911,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-01-13,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.- US,22773,93,None
snap277,US,15,5,96.28.3.230,cpe-96-28-3-230.kya.res.rr.com,43949,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-12-14,TWC-10796-MIDWEST - Charter Communications Inc- US,10796,310,None
snap277,UY,16,6,186.54.186.142,r186-54-186-142.dialup.adsl.anteldata.net.uy,44363,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-02-24,Administracion Nacional de Telecomunicaciones- UY,6057,397,None
snap277,ES,784,40,92.186.35.119,119.pool92-186-35.dynamic.orange.es,36711,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-14,UNI2-AS- ES,12479,2500,None
snap277,FR,0,4,90.9.92.99,aclermont-ferrand-651-1-345-99.w90-9.abo.wanadoo.fr,36117,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-03-12,France Telecom - Orange- FR,3215,18,None
snap277,MX,0,28,189.144.185.219,dsl-189-144-185-219-dyn.prod-infinitum.com.mx,43795,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-06-15,Uninet S.A. de C.V.- MX,8151,3,None
snap277,EC,6,35,186.66.73.158,158.186-66-73.uio.satnet.net,42283,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-12,Satnet- EC,14522,120,None
snap277,FR,0,8,86.212.35.57,amontsouris-651-1-228-57.w86-212.abo.wanadoo.fr,39125,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-15,France Telecom - Orange- FR,3215,10,None
snap277,MX,0,3,189.155.20.108,dsl-189-155-20-108-dyn.prod-infinitum.com.mx,34801,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-13,Uninet S.A. de C.V.- MX,8151,6,None
snap277,BR,0,14,179.209.100.135,b3d16487.virtua.com.br,37385,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-05,CLARO S.A.- BR,28573,58,None
snap277,BR,0,11,189.62.140.105,bd3e8c69.virtua.com.br,45893,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-10-29,CLARO S.A.- BR,28573,69,None
snap277,FR,946,457,81.249.166.192,81.249.166.192,46687,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-15,France Telecom - Orange- FR,3215,3600,None
snap277,FR,0,11,82.231.92.250,mne69-6-82-231-92-250.fbx.proxad.net,43057,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-20,PROXAD- FR,12322,20,None
snap277,BR,0,24,189.115.60.142,189.115.60.142.static.host.gvt.net.br,40093,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-11,None,None,20,None
snap277,JP,0,25,126.164.9.130,ai126164009130.72.access-internet.ne.jp,41449,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-29,None,None,17,None
snap277,BR,0,3,191.35.125.35,191.35.125.35.dynamic.adsl.gvt.net.br,36431,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-09-30,TELEFÔNICA BRASIL S.A- BR,18881,18,None
snap277,US,16,4,24.216.156.216,24-216-156-216.dhcp.spbg.sc.charter.com,38773,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-22,CHARTER-20115 - Charter Communications- US,20115,637,None
snap277,US,1489,398,70.21.204.61,pool-70-21-204-61.nwrknj.fios.verizon.net,41875,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-03-23,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,7060,None
